,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,
2316,한일시멘트(주),300720,2021,34.61402965,29.26456135,40.60349229,1179,-1.752143781,-2.377156207,2021-12
2317,한일시멘트(주),300720,2022,78.80170629,75.22785414,11.95931145,1138,-1.678598419,-0.0800944,2022-12
2318,한전케이피에스(주),51600,2008,-5.50130282,7.311971772,36.7341152,380,1.240235777,-0.90648882,2008-12
2319,한전케이피에스(주),51600,2009,-21.52828302,-19.22451257,4.106536953,439,-12.15359049,-1.937892568,2009-12
2320,한전케이피에스(주),51600,2010,-79.10341038,-59.61670194,17.00650993,-263,31.03893644,-5.960026168,2010-12
2321,한전케이피에스(주),51600,2011,114.6343595,111.2953606,16.9579152,1007,-43.26284846,2.406822222,2011-12
2322,한전케이피에스(주),51600,2012,26.27856779,14.71922247,15.65887431,734,-6.391429658,0.428036762,2012-12
2323,한전케이피에스(주),51600,2013,65.92044189,63.57855406,24.38482074,1483,-14.03910887,3.142782629,2013-12
2324,한전케이피에스(주),51600,2014,43.1280583,32.30243335,18.09786267,3740,-10.22788173,3.881401305,2014-12
2325,한전케이피에스(주),51600,2015,-11.93507202,-58.49371157,9.907983131,3776,-3.136244115,-1.904414913,2015-12
2326,한전케이피에스(주),51600,2016,17.31791927,3.835826629,12.88027337,1962,0.623556252,-3.631515575,2016-12
2327,한전케이피에스(주),51600,2017,73.39503658,71.61402645,12.52512791,3021,-3.208880691,-0.993850835,2017-12
2328,한전케이피에스(주),51600,2018,100.194409,97.61099705,26.0611024,3585,-4.338442243,3.359391716,2018-12
2329,한전케이피에스(주),51600,2019,21.02241726,19.52081769,12.95824597,3407,-6.698169805,1.00577224,2019-12
2330,한전케이피에스(주),51600,2020,-49.48057611,39.7814746,4.389143894,1935,-2.868666801,-1.699149209,2020-12
2331,한전케이피에스(주),51600,2021,-33.76244686,1.644812202,-3.718419376,2193,1.675884685,-3.316490899,2021-12
2332,한전케이피에스(주),51600,2022,40.97318964,43.4465945,14.97668769,2226,1.641470606,1.162535643,2022-12
2333,한화생명보험(주),88350,2015,,,,,,,2015-12
2334,한화생명보험(주),88350,2016,,,,,,,2016-12
2335,한화생명보험(주),88350,2017,,,,,,,2017-12
2336,한화생명보험(주),88350,2018,,,,,,,2018-12
2337,한화생명보험(주),88350,2019,,,,,,,2019-12
2338,한화생명보험(주),88350,2020,,,,,,,2020-12
2339,한화생명보험(주),88350,2021,,,,,,,2021-12
2340,한화생명보험(주),88350,2022,,,,,,,2022-12
2341,한화솔루션(주),9830,2007,-30.69419081,-74.92515758,-5.982008703,2081,85.1959097,-0.814400068,2007-12
2342,한화솔루션(주),9830,2008,-29.11355683,-38.25652295,-13.29969985,-715,50.4374613,-1.19192394,2008-12
2343,한화솔루션(주),9830,2009,-21.57949132,579.652051,-4.124975513,-44,68.72513091,-5.346557116,2009-12
2344,한화솔루션(주),9830,2010,-6.619406714,23.56372308,17.84195958,484,53.90672109,-3.852160517,2010-12
2345,한화솔루션(주),9830,2011,8.405269181,24.62129291,23.82778064,1793,4.857017084,-4.387348008,2011-12
2346,한화솔루션(주),9830,2012,-5.323360918,220.1785773,1.913925241,209,14.6926926,-2.190883459,2012-12
2347,한화솔루션(주),9830,2013,1805.958668,154.7515692,-2.709267508,58,-5.033102255,0.140609527,2013-12
2348,한화솔루션(주),9830,2014,-316.0072711,-17.88374393,0.515057723,363,-0.723956966,-0.377861588,2014-12
2349,한화솔루션(주),9830,2015,82.56382573,-96.49980014,11.14711457,1154,-8.721111791,-0.218767197,2015-12
2350,한화솔루션(주),9830,2016,-104.0343203,-1880.705196,-2.995149333,4604,0.493312022,-0.81573544,2016-12
2351,한화솔루션(주),9830,2017,3.507654647,-28.84411338,5.180447289,5021,-3.576806361,-0.92118891,2017-12
2352,한화솔루션(주),9830,2018,10.16747371,54.8649571,1.595736348,0,23.81384812,-2.861764131,2018-12
2353,한화솔루션(주),9830,2019,-4.488596912,-542.3577704,-4.336342508,-1459,21.41417923,-0.959951245,2019-12
2354,한화솔루션(주),9830,2020,-64.54374309,-77.21809735,-18.56581235,1919,-0.683112327,-1.512041262,2020-12
2355,한화솔루션(주),9830,2021,-17.312704,-72.82102016,0.498387286,3320,29.9424198,-1.546574331,2021-12
2356,한화솔루션(주),9830,2022,13.86351206,45.55890541,5.270691873,1873,-6.901704708,-0.981684326,2022-12
2357,한화시스템(주),272210,2020,-119.7475117,-74.74586486,-3.687924249,360,-21.24030107,-1.846957396,2020-12
2358,한화시스템(주),272210,2021,-148.5360104,-144.5981612,-55.57021043,95,-1.537667473,-2.065740496,2021-12
2359,한화시스템(주),272210,2022,67.29449074,105.5603471,4.458799571,-254,17.00928088,-1.195906046,2022-12
2360,한화에어로스페이스(주),12450,2007,5.447661522,9.624505892,7.639874223,2619,6.510155792,-0.145494395,2007-12
2361,한화에어로스페이스(주),12450,2008,48.48998544,-13.56404597,-45.12382583,-675,21.3015224,2.302549962,2008-12
2362,한화에어로스페이스(주),12450,2009,0.590839794,121.7944659,28.24897613,371,2.709799421,-1.017126356,2009-12
2363,한화에어로스페이스(주),12450,2010,-94.24565108,-12.41368828,5.79109743,4398,-11.78993018,-0.370853275,2010-12
2364,한화에어로스페이스(주),12450,2011,-62.20174916,-8.011190137,7.150106848,4321,-12.55799404,-3.398408513,2011-12
2365,한화에어로스페이스(주),12450,2012,53.54543544,30.63488459,11.0173317,2467,-24.59448015,-0.564957208,2012-12
2366,한화에어로스페이스(주),12450,2013,11.91169534,13.36581517,0.419066712,2494,-4.660045595,-1.585931536,2013-12
2367,한화에어로스페이스(주),12450,2014,53.38259566,245.0520876,6.366231228,-2237,10.7780352,-1.31938077,2014-12
2368,한화에어로스페이스(주),12450,2015,493.9992471,172.6588297,2.087321721,108,-25.19340108,0.134982418,2015-12
2369,한화에어로스페이스(주),12450,2016,1.013858569,5923.247162,5.537315425,6498,26.81604351,-0.835720075,2016-12
2370,한화에어로스페이스(주),12450,2017,100.4912778,175.9379648,12.24068601,-915,3.732488117,0.604440147,2017-12
2371,한화에어로스페이스(주),12450,2018,90.74668726,272.0624568,5.635031168,619,8.577969152,1.246568622,2018-12
2372,한화에어로스페이스(주),12450,2019,238.3112061,284.7802963,-9.401057473,2558,1.048497216,-0.409674686,2019-12
2373,한화에어로스페이스(주),12450,2020,12.82282603,9.328948065,-8.705712335,2390,-12.96025179,-0.081606467,2020-12
2374,한화에어로스페이스(주),12450,2021,-91.27600623,-468.425841,-1.481155303,4989,-2.539711771,-0.825055669,2021-12
2375,한화에어로스페이스(주),12450,2022,90.85573924,-1353.214563,38.55707189,3223,100.9243588,0.827288672,2022-12
2376,현대건설(주),720,2007,3.255178951,33.30646028,0.674496462,2625,12.0728399,0.231022699,2007-12
2377,현대건설(주),720,2008,-13.32709598,-22.44653616,2.621362822,103,14.57712594,-0.97877807,2008-12
2378,현대건설(주),720,2009,38.800831,26.63517755,-2.012673945,1180,-0.176373389,0.476994988,2009-12
2379,현대건설(주),720,2010,-8.464304559,5.919524419,20.61068534,475,47.76222349,-0.30182546,2010-12
2380,현대건설(주),720,2011,-39.70441239,-6.35348888,1.573777454,5705,1.26209963,-1.078827433,2011-12
2381,현대건설(주),720,2012,-27.11005335,-40.02343719,-6.74577622,4578,0.579238875,-0.143111768,2012-12
2382,현대건설(주),720,2013,-28.62172498,-57.4375512,-5.450406417,3960,11.53859753,-0.852417856,2013-12
2383,현대건설(주),720,2014,12.07018371,2.445917439,7.915096052,2975,5.616571328,-0.896101597,2014-12
2384,현대건설(주),720,2015,30.02433632,25.40294857,3.923016266,3777,-9.446139175,0.319630757,2015-12
2385,현대건설(주),720,2016,-0.64410769,52.03426107,0.166405517,5133,-3.729164922,0.573879448,2016-12
2386,현대건설(주),720,2017,-21.9749165,-0.408097863,-3.899884632,1810,-5.463898893,-0.446276518,2017-12
2387,현대건설(주),720,2018,-8.610729921,77.04315646,0.092699501,3424,1.318869856,-0.502206613,2018-12
2388,현대건설(주),720,2019,2.268703333,-7.446587858,5.919902022,3656,2.756783861,-0.471397246,2019-12
2389,현대건설(주),720,2020,2.077098753,-62.58281562,8.749842435,1097,-1.387104382,-0.40015388,2020-12
2390,현대건설(주),720,2021,-26.16200216,157.754354,7.980514872,3625,5.097532957,-0.193436696,2021-12
2391,현대건설(주),720,2022,-12.79770227,-92.09064585,6.2634176,3637,5.862242905,-0.593037591,2022-12
2392,현대글로비스(주),86280,2007,8.136094837,7.21899687,-3.229561992,2178,17.27067432,0.207627501,2007-12
2393,현대글로비스(주),86280,2008,-16.34328934,-2.907927476,3.021792495,441,32.62833351,-0.228128581,2008-12
2394,현대글로비스(주),86280,2009,19.64659605,41.80940975,8.951668774,853,57.14561023,-0.29199648,2009-12
2395,현대글로비스(주),86280,2010,25.82821807,-21.82138592,-21.79785084,2156,57.487573,1.209155388,2010-12
2396,현대글로비스(주),86280,2011,-32.54624092,6.331473046,0.117640788,3888,33.48241797,0.230659836,2011-12
2397,현대글로비스(주),86280,2012,-1.516362832,11.10554524,-7.734477032,5159,-9.023768025,0.347847185,2012-12
2398,현대글로비스(주),86280,2013,8.965712311,-19.90830589,10.34771371,12834,-15.43805594,-0.139417879,2013-12
2399,현대글로비스(주),86280,2014,6.512851018,21.0765591,1.517796587,2149,-0.084871245,-6.06E-05,2014-12
2400,현대글로비스(주),86280,2015,-7.616548923,92.83640323,-2.651060425,10052,-6.849394529,0.086705586,2015-12
2401,현대글로비스(주),86280,2016,-5.782728312,-99.36321197,-2.191489117,13483,4.215567675,-0.260389513,2016-12
2402,현대글로비스(주),86280,2017,2.90684872,-18.31700628,-1.682041249,18147,-15.31198282,-0.049755851,2017-12
2403,현대글로비스(주),86280,2018,5.428500514,-321.8597155,2.037468348,11663,-3.399802931,0.015523217,2018-12
2404,현대글로비스(주),86280,2019,-22.46201072,25.32887368,-6.58159794,13395,-9.090358999,-0.012066494,2019-12
2405,현대글로비스(주),86280,2020,-32.03161494,-41.39345491,-13.21916626,16165,3.822731635,-0.173086816,2020-12
2406,현대글로비스(주),86280,2021,6.999778076,19.00759943,0.895256556,20877,-5.830973825,0.142700904,2021-12
2407,현대글로비스(주),86280,2022,-26.84417218,1.051054251,-3.233055577,31729,-18.96936757,-0.037195747,2022-12
2408,현대로템(주),64350,2007,,,,,,,2007-12
2409,현대로템(주),64350,2008,,,,,,,2008-12
2410,현대로템(주),64350,2009,,,,,,,2009-12
2411,현대로템(주),64350,2010,,,,,,,2010-12
2412,현대로템(주),64350,2011,5.708384203,31.93664986,-9.873475763,1070,-16.6257853,0.12152018,2011-12
2413,현대로템(주),64350,2012,-193.4451337,-1085.727547,-5.434000225,1371,-24.63158979,0.083303831,2012-12
2414,현대로템(주),64350,2013,-36.73655575,-87.60980976,-9.492633789,1754,-118.1442505,-0.662305378,2013-12
2415,현대로템(주),64350,2014,-151.5991103,148.1954811,-6.388749805,-197,9.475893777,-1.52254385,2014-12
2416,현대로템(주),64350,2015,27389.10601,-1342.325398,-2.782383831,-3602,49.53696905,-6.554713641,2015-12
2417,현대로템(주),64350,2016,80.51480252,173.0554723,9.684380701,257,2.445040861,-0.074382114,2016-12
2418,현대로템(주),64350,2017,-51.47839382,-499.0435848,2.4790868,-557,19.25018657,-1.821812761,2017-12
2419,현대로템(주),64350,2018,-342.2497122,2096.669125,4.403037224,-3539,72.1091673,-9.082375586,2018-12
2420,현대로템(주),64350,2019,107.9125581,-105.5182636,-5.270583193,-4168,30.36167244,-4.188907687,2019-12
2421,현대로템(주),64350,2020,-21.6765896,81.31612127,-0.914996428,326,15.20920815,-0.435668817,2020-12
2422,현대로템(주),64350,2021,35.94098488,159.9587939,0.386685541,609,13.31727098,0.404535745,2021-12
2423,현대로템(주),64350,2022,50.30192418,98.07264077,3.278542142,1812,14.99966238,0.79404251,2022-12
2424,현대모비스(주),12330,2007,7.369903706,25.24659666,11.92884515,9016,39.84945042,-3.04006869,2007-12
2425,현대모비스(주),12330,2008,33.88060805,57.81630483,26.23760966,3871,44.62329084,-3.506612836,2008-12
2426,현대모비스(주),12330,2009,24.9189962,16.48927617,18.7600543,4494,39.39053582,-4.561055476,2009-12
2427,현대모비스(주),12330,2010,33.1009975,15.35361541,-12.4909031,9237,31.83278864,-1.828156354,2010-12
2428,현대모비스(주),12330,2011,15.84864507,32.8091422,19.74848707,31671,-0.866726339,-0.675517077,2011-12
2429,현대모비스(주),12330,2012,16.71741613,17.25182141,2.199490035,37239,0.395875621,0.210455815,2012-12
2430,현대모비스(주),12330,2013,11.82040986,12.42028177,5.287357713,35804,1.677658162,0.335256122,2013-12
2431,현대모비스(주),12330,2014,0.735680521,14.66486319,4.534104421,35821,4.369699132,0.176818781,2014-12
2432,현대모비스(주),12330,2015,5.556007532,30.89442216,1.214665778,32030,-18.36896001,0.207969387,2015-12
2433,현대모비스(주),12330,2016,-0.56731673,12.62610953,7.769526641,32091,2.84408322,-0.363919333,2016-12
2434,현대모비스(주),12330,2017,-18.09779964,-24.19140639,-5.512059607,16558,1.822166303,-0.719191443,2017-12
2435,현대모비스(주),12330,2018,28.4855069,57.05880827,7.835430823,19944,0.777896186,0.101297993,2018-12
2436,현대모비스(주),12330,2019,5.962758071,20.59706624,1.862852896,24234,3.399122658,-0.039408363,2019-12
2437,현대모비스(주),12330,2020,-224.2526815,-51.74265019,-24.01384415,16389,0.191585118,0.653273683,2020-12
2438,현대모비스(주),12330,2021,-80.1865903,-97.3183755,-23.08993912,25645,2.419636825,-0.133188174,2021-12
2439,현대모비스(주),12330,2022,-18.45033025,31.22432651,-1.043040527,27163,-0.729775801,0.198846921,2022-12
2440,현대엘리베이터(주),17800,2007,21.63445781,26.67039909,-9.213389171,20997,7.744696137,1.519157466,2007-12
2441,현대엘리베이터(주),17800,2008,41.38122571,-163.6339076,-20.55435501,15262,-9.365293363,0.524621267,2008-12
2442,현대엘리베이터(주),17800,2009,3.326958997,35.26638286,-8.423569111,-1408,-14.8898593,0.832439229,2009-12
2443,현대엘리베이터(주),17800,2010,-131.0548298,-106.1703397,-11.62225834,-410,34.13378614,0.461597608,2010-12
2444,현대엘리베이터(주),17800,2011,-399.8083989,-50.10534741,1.263717342,-25465,17.20409277,1.391239935,2011-12
2445,현대엘리베이터(주),17800,2012,-233.610644,105.9560665,-1.464238292,-25517,58.3255359,0.347437909,2012-12
2446,현대엘리베이터(주),17800,2013,-32.74849435,48.34623507,5.155035028,-26473,365.3174023,0.094743534,2013-12
2447,현대엘리베이터(주),17800,2014,-21.33280565,-661.7465666,-9.715302457,2711,9.684978212,0.251440112,2014-12
2448,현대엘리베이터(주),17800,2015,-14.7737798,291.7595271,-5.53332988,-185,78.24670716,0.267603416,2015-12
2449,현대엘리베이터(주),17800,2016,-21.89911191,104.8660214,-3.033881952,5225,-37.82417369,-0.403188299,2016-12
2450,현대엘리베이터(주),17800,2017,-8.019526791,-400.4487995,-9.120261656,3801,16.19207635,-0.35581359,2017-12
2451,현대엘리베이터(주),17800,2018,16.30176715,140.6849892,2.350318851,299,-4.172061843,0.182202335,2018-12
2452,현대엘리베이터(주),17800,2019,11.40706458,687.7945084,0.399179049,1785,12.36355642,0.427823962,2019-12
2453,현대엘리베이터(주),17800,2020,12.38823145,-30.10608083,-1.212733681,2389,2.301059252,0.241071285,2020-12
2454,현대엘리베이터(주),17800,2021,-1.995614806,-405.3536512,3.833515012,2771,-7.904859855,0.041565286,2021-12
2455,현대엘리베이터(주),17800,2022,110.3588159,-231.2269244,-7.75005871,1924,-2.874394226,1.767304516,2022-12
2456,현대위아(주),11210,2007,-18.62620988,0.203072377,4.047755843,1992,4.850212181,-0.048785442,2007-12
2457,현대위아(주),11210,2008,-45.08552212,-57.22695239,-10.04467975,407,-75.18331051,0.489994529,2008-12
2458,현대위아(주),11210,2009,-18.24706609,27.88779827,7.57241358,1969,0.549816329,1.022953365,2009-12
2459,현대위아(주),11210,2010,-63.55862087,-147.986556,-37.76042838,2341,68.63349484,1.775040135,2010-12
2460,현대위아(주),11210,2011,55.18692795,86.28423004,29.95526948,9421,0.446302311,0.080718166,2011-12
2461,현대위아(주),11210,2012,-10.50631542,0.497295973,-0.685233261,16262,0.075733169,-0.165233702,2012-12
2462,현대위아(주),11210,2013,-3.770718831,-13.80912926,0.706907845,16224,-5.914323948,0.239793215,2013-12
2463,현대위아(주),11210,2014,1.29341818,-8.998118715,9.639333871,16794,4.076383173,-0.25213915,2014-12
2464,현대위아(주),11210,2015,17.03323276,-10.15523347,9.203882707,128,5.380968769,-0.098698469,2015-12
2465,현대위아(주),11210,2016,17.03777398,91.35836609,11.91534679,861,5.231186122,-0.784551804,2016-12
2466,현대위아(주),11210,2017,13.51415931,-20.88606687,-4.806263581,-4467,6.357175353,-1.353613014,2017-12
2467,현대위아(주),11210,2018,95.83024913,112.268069,8.752885264,-910,0.333109759,0.056952073,2018-12
2468,현대위아(주),11210,2019,1901.601946,-204.2038805,0.49585417,571,-0.482149286,-0.092336716,2019-12
2469,현대위아(주),11210,2020,101.4465154,217.2013368,-37.91829913,2295,6.524209868,-0.168204142,2020-12
2470,현대위아(주),11210,2021,15.77902569,-86.03529461,-9.22476733,2346,-0.52593733,-0.491646346,2021-12
2471,현대위아(주),11210,2022,57.4491589,-127.9737764,2.38527605,2463,5.426247736,-0.110618103,2022-12
2472,현대자동차(주),5380,2007,45.14445822,30.42481485,12.2710413,5813,193.7206114,-1.327639465,2007-12
2473,현대자동차(주),5380,2008,54.21787592,2.929505806,30.44566309,-1931,250.1594111,-1.698881508,2008-12
2474,현대자동차(주),5380,2009,125.6107303,215.7027703,32.93160721,3535,191.5877289,-0.153475631,2009-12
2475,현대자동차(주),5380,2010,18.22122584,89.86154676,-19.3042025,6247,138.120601,0.199528694,2010-12
2476,현대자동차(주),5380,2011,42.64669485,54.37722991,21.80218587,28200,-5.459579717,-0.006030028,2011-12
2477,현대자동차(주),5380,2012,1.314189288,4.835178904,9.178236211,31515,0.081722605,-1.088020192,2012-12
2478,현대자동차(주),5380,2013,25.69074468,18.94547777,7.746987549,31441,-3.864923794,-0.094733293,2013-12
2479,현대자동차(주),5380,2014,17.62938332,21.25637332,9.03029123,27037,5.333766384,-0.179052739,2014-12
2480,현대자동차(주),5380,2015,15.37633797,33.45038489,1.806061973,23861,6.952194969,-0.297276832,2015-12
2481,현대자동차(주),5380,2016,28.09561832,28.20520004,4.888103871,20118,5.918310165,-0.487147187,2016-12
